X	Y
98	92
18	51
174	139
62	22
78	145
22	70
156	182
69	141
180	100
34	88
107	16
153	98
24	55
16	26
171	53
40	135
174	63
130	46
17	174
196	6
133	182
24	192
177	43
160	175
142	193
121	18
54	86
53	160
0	10
166	142
33	193
145	191
6	40
137	109
30	20
192	185
145	24
61	188
31	59
132	89
137	119
143	195
33	42
163	111
144	50
58	64
68	151
71	181
71	191
105	154
191	109
144	63
155	107
170	127
31	105
43	164
64	113
109	69
95	149
51	153
123	80
190	195
89	93
193	147
170	151
107	116
187	26
124	68
165	93
105	101
187	174
191	33
157	50
26	18
192	102
76	72
37	112
115	80
53	80
102	151
159	180
109	183
117	75
122	90
190	43
131	75
9	146
181	37
148	28
10	13
101	16
161	10
94	59
76	77
90	71
90	63
146	172
120	88
30	88
47	74
161	32
81	184
167	22
28	26
74	0
55	129
195	59
13	77
135	180
75	86
185	175
88	180
121	111
173	37
123	95
174	63
74	27
63	82
195	195
122	20
150	59
47	104
54	149
198	23
9	178
8	117
109	153
44	117
45	180
173	103
180	35
41	93
188	3
6	144
48	181
33	107
72	167
31	152
141	88
61	153
199	141
43	117
4	168
166	128
192	119
185	57
73	120
194	129
78	112
69	107
110	192
173	4
186	144
127	24
120	153
100	92
96	144
44	42
10	190
199	90
132	33
173	57
98	51
185	63
133	109
93	176
47	166
104	57
97	95
94	119
21	135
185	10
126	86
52	182
147	43
163	133
171	52
196	182
176	83
21	156
108	18
104	171
118	42
101	98
133	99
147	43
63	29
32	80
122	196
16	134
50	111
138	120
39	33
43	20
90	136
60	126
123	52
65	121
127	86
158	152
58	135
23	23
121	172
126	3
154	168
164	26
145	90
97	173
25	125
127	103
187	161
157	96
113	189
80	118
34	72
49	187
36	72
97	169
47	33
93	171
198	163
41	188
88	185
192	60
168	173
27	193
114	154
60	182
131	185
49	16
6	101
36	123
39	96
148	180
34	52
117	85
69	55
178	79
37	166
87	17
92	178
74	20
18	23
62	138
94	52
171	173
129	88
32	87
116	198
173	111
41	131
21	23
187	121
28	62
191	69
145	34
97	3
198	65
187	97
93	47
184	172
94	58
160	78
8	113
102	104
55	180
60	170
180	160
11	191
138	22
170	148
58	182
93	132
15	199
144	94
70	64
104	71
123	93
136	30
51	103
178	58
76	32
31	58
101	130
109	44
181	43
42	73
139	194
189	78
166	166
191	135
91	9
168	39
70	155
30	44
79	28
92	57
88	46
16	113
39	48
83	49
35	132
10	189
49	92
133	42
115	125
5	7
88	6
61	3
158	125
58	32
195	185
12	133
123	102
18	169
71	173
146	65
108	193
140	10
185	73
195	20
180	28
79	78
115	182
32	40
176	85
31	49
98	99
47	84
63	188
44	120
20	31
150	186
119	49
145	176
116	33
110	160
34	62
17	60
106	2
150	156
81	166
170	71
147	82
3	61
153	61
31	101
26	178
54	134
125	115
14	54
64	147
61	171
37	135
80	26
61	66
198	101
49	50
155	17
63	34
1	197
167	162
12	137
166	18
54	105
0	124
95	186
41	106
121	183
33	9
177	73
102	151
30	44
183	115
32	30
94	100
135	93
28	172
133	24
128	73
160	67
164	99
25	197
34	186
136	51
187	87
109	32
166	102
166	87
64	35
176	2
25	176
191	150
69	26
124	75
134	96
15	104
158	179
113	141
38	188
68	117
79	53
66	42
151	174
44	43
154	29
88	151
31	60
1	151
149	174
20	102
109	43
176	10
78	89
172	106
140	11
178	14
42	150
168	154
116	26
119	51
49	161
61	49
196	60
65	95
22	92
126	64
106	88
38	137
47	65
196	65
57	87
65	128
153	127
60	0
125	163
17	49
182	84
78	94
65	50
6	81
151	44
38	146
178	88
4	89
149	30
99	177
117	55
157	103
77	15
156	109
149	28
130	94
181	43
175	44
57	170
86	38
174	90
111	110
97	108
119	69
2	14
89	140
94	96
43	0
154	169
134	68
7	144
71	132
65	124
41	188
125	185
172	112
19	151
180	72
129	178
138	71
192	29
103	192
95	111
65	106
141	153
76	137
167	107
170	19
103	149
82	176
62	90
141	95
72	116
126	152
55	119
54	132
145	196
90	163
93	151
155	192
6	74
68	114
191	28
27	192
113	26
122	93
66	161
148	111
189	9
97	155
44	7
74	19
62	113
138	176
110	97
121	17
163	172
37	50
34	27
110	190
21	150
159	189
144	66
141	148
166	193
177	117
174	90
42	182
92	81
60	1
55	188
186	92
168	53
53	10
190	171
10	20
57	49
178	52
177	14
16	40
53	38
103	89
4	155
116	145
163	179
22	54
6	5
177	85
55	175
65	91
90	73
133	185
16	82
198	40
23	162
37	102
120	28
37	178
197	148
92	153
59	186
27	50
144	98
158	78
132	186
99	84
146	129
58	148
154	191
185	151
84	71
94	11
71	120
182	39
190	38
181	70
149	155
43	104
142	64
123	76
19	111
104	190
52	11
134	55
147	98
9	157
110	11
17	141
114	163
53	9
121	139
32	118
166	38
190	86
194	82
133	166
139	184
40	183
129	13
129	108
93	152
46	173
61	113
142	144
71	151
194	101
194	70
7	80
34	157
165	17
102	89
98	125
58	138
28	23
124	38
132	180
162	28
36	90
16	177
119	185
152	138
149	40
106	181
109	140
148	130
130	126
12	11
22	75
78	140
139	123
52	47
103	90
103	80
192	51
132	126
176	22
160	199
80	155
120	14
155	181
99	41
37	150
195	43
88	196
76	175
43	61
100	143
72	122
196	133
153	175
56	109
32	144
169	42
35	116
181	23
3	130
56	71
13	85
87	179
194	79
196	86
98	147
169	123
192	195
56	137
193	133
180	59
63	147
28	66
69	124
95	141
22	154
193	164
193	186
166	191
142	138
187	58
97	35
74	61
34	84
86	61
75	181
155	96
107	175
135	73
12	152
147	198
27	105
168	152
198	25
95	60
77	63
0	152
60	186
187	158
144	93
178	47
162	30
50	181
135	197
52	33
86	30
174	187
42	15
47	135
66	187
101	56
171	136
22	97
80	186
140	30
38	169
72	5
166	176
159	24
158	142
166	91
178	188
87	183
137	42
90	94
40	22
9	65
165	180
171	121
17	107
168	52
52	80
151	60
163	76
61	37
193	82
9	28
155	45
44	108
94	67
173	176
190	50
131	174
155	174
34	37
39	123
107	148
48	29
104	56
41	175
133	136
74	66
23	176
36	48
71	151
137	137
69	7
101	11
198	98
29	107
62	182
18	175
40	38
158	132
21	101
15	183
106	2
115	1
175	174
8	158
134	35
107	161
175	76
3	166
143	56
154	88
5	4
175	82
197	127
185	129
150	165
175	1
75	181
22	186
25	184
98	193
62	131
85	57
93	149
153	51
139	110
117	102
8	92
172	109
99	48
58	163
103	132
100	98
161	41
57	97
36	149
89	18
118	32
69	147
53	148
63	75
82	137
110	21
150	71
57	177
156	53
126	196
102	93
109	139
17	177
52	14
150	104
93	181
22	163
98	0
199	76
185	177
123	61
166	60
34	128
58	134
116	59
112	81
90	103
169	60
191	64
66	113
192	140
163	3
22	53
30	133
110	185
42	123
58	136
53	84
28	9
24	62
160	137
113	82
79	171
54	194
135	163
106	190
145	13
172	120
18	52
163	151
183	6
9	58
158	70
4	168
158	45
126	44
47	57
48	44
156	115
148	53
60	78
81	50
62	3
121	67
131	97
112	144
58	16
143	114
55	12
110	5
44	46
192	181
118	77
161	16
137	55
101	148
52	158
23	139
32	32
116	124
129	129
136	134
99	168
68	52
78	174
157	163
97	31
108	52
135	189
168	116
66	168
142	68
28	151
142	24
196	16
183	0
96	163
111	171
123	61
100	172
34	119
111	193
156	20
60	31
183	9
61	60
173	82
25	10
147	113
146	128
12	84
139	174
154	3
155	75
174	164
38	62
47	84
58	188
178	65
25	49
16	120
155	124
77	125
46	152
67	161
197	116
173	34
110	84
38	9
106	35
156	90
187	196
40	165
191	189
182	139
118	12
54	67
189	170
35	27
91	82
59	75
127	122
171	49
99	167
115	118
43	53
107	121
42	193
69	143
49	46
39	71
186	61
29	193
78	113
50	64
148	72
162	157
103	37
115	51
6	149
56	106
65	38
133	178
21	113
109	165
3	123
108	134
51	89
84	138
111	45
22	60
60	7
196	135
135	40
192	120
99	181
163	111
114	157
179	50
45	10
90	77
192	59
136	78
3	103
119	178
2	3
152	34
135	162
19	114
40	179
188	149
128	30
133	196
51	23
64	62
172	136
176	199
116	173
190	18
147	42
188	18
190	190
195	99
198	29
38	188
59	9
51	160
98	121
88	169
181	145
156	1
72	191
106	158
70	124
54	170
193	37
146	35
188	46
164	13
101	190
168	87
112	70
110	61
86	22
41	47
27	25
101	93
168	23
176	168
31	18
64	39
102	129
146	168
189	168
82	171
78	50
44	89
118	25
135	59
113	185
22	179
159	99
1	20
7	184
72	157
198	167
6	51
182	29
187	66
106	81
187	63
153	6
76	171
154	36
59	122
57	137
49	9
64	134
42	0
100	128
156	150
179	96
51	41
27	137
111	72
83	58
184	164
191	83
162	12
67	5
139	88
29	114
148	93
76	77
174	104
0	65
1	98
27	2
146	191
116	2
48	74
36	191
149	88
14	1
47	53
139	52
175	28
185	159
28	171
147	146
38	38
31	62
177	156
131	60
61	14
54	39
115	190
61	111
82	185
149	111
130	199
198	47
175	56
2	51
1	79
75	177
143	158
75	194
80	17
149	185
71	191
66	94
164	117
77	159
110	189
36	164
129	174
184	199
71	192
191	102
157	118
179	21
98	151
198	147
23	88
3	35
104	57
142	55
176	118
133	7
141	118
90	143
185	124
155	83
83	69
69	194
182	76
24	188
86	152
136	69
167	121
107	72
128	136
32	118
110	67
152	125
168	19
199	137
25	78
156	124
136	99
178	67
33	87
193	141
197	124
23	73
107	93
64	70
193	128
85	101
2	142
137	107
21	175
89	69
169	45
131	134
129	82
151	59
58	155
117	45
1	76
174	185
104	137
197	74
121	148
149	11
107	163
15	39
168	142
122	72
192	176
81	91
43	65
35	96
170	119
149	162
182	141
115	152
174	119
141	2
50	7
113	51
101	193
145	117
176	59
160	117
34	162
82	173
117	57
58	129
70	72
87	92
10	97
69	87
18	73
78	113
19	149
99	95
124	170
58	123
5	187
66	88
156	95
144	41
54	188
49	26
113	24
151	75
77	141
80	177
12	76
25	106
13	43
106	190
82	7
68	138
168	116
64	109
152	170
127	174
94	121
102	112
39	25
7	131
67	114
2	31
34	177
175	81
56	11
109	133
189	131
115	121
131	5
143	123
9	39
102	47
126	111
104	154
139	128
43	59
192	174
125	80
155	183
78	151
145	121
195	72
168	78
67	123
168	91
116	117
16	19
161	172
56	120
96	2
76	10
96	81
63	117
58	34
172	85
87	93
45	116
164	184
94	131
70	161
62	26
122	199
122	145
86	171
20	173
94	82
164	36
24	139
24	157
63	181
190	136
38	62
133	9
169	176
95	17
150	136
63	87
189	122
149	72
54	118
54	175
162	130
82	178
132	37
130	141
32	137
62	186
193	144
81	111
10	60
98	46
62	7
86	15
33	66
48	36
8	117
4	168
125	183
52	183
48	40
171	31
123	52
65	55
26	170
3	121
81	160
24	105
189	7
166	119
122	64
11	53
62	137
99	43
142	20
58	190
49	120
153	22
37	57
45	170
60	167
44	63
160	181
38	101
94	117
164	25
175	72
30	180
169	93
161	100
123	50
120	196
33	48
29	117
154	169
193	42
154	72
21	69
57	121
44	51
119	185
117	72
126	105
105	13
32	181
73	63
198	51
12	175
149	141
72	154
110	43
83	194
44	86
112	18
103	35
33	28
36	98
43	160
123	7
106	46
64	62
94	139
37	158
40	45
67	59
107	73
31	170
157	142
128	85
199	20
99	49
79	150
146	1
193	53
191	82
80	78
7	89
28	126
20	106
61	84
108	50
189	47
15	134
59	28
104	77
59	155
107	27
190	23
31	166
156	125
132	167
14	61
188	0
35	179
52	116
154	1
15	43
128	48
61	110
20	95
58	106
4	55
93	83
197	36
154	117
11	155
88	163
42	11
36	41
100	18
35	34
144	49
181	196
73	79
54	16
92	19
1	18
170	144
26	145
110	98
106	197
132	184
144	7
104	162
43	155
147	192
188	124
172	195
123	93
136	40
192	117
31	90
58	63
62	121
15	169
110	38
111	188
38	6
183	104
58	168
175	13
8	186
12	103
120	137
8	186
70	56
71	76
35	42
107	153
141	100
108	6
196	41
173	186
101	120
196	199
36	159
141	98
34	186
112	32
81	170
26	89
2	51
15	52
127	129
62	174
67	192
135	114
86	142
76	115
96	127
36	106
60	48
98	37
166	88
65	56
82	106
20	132
6	168
58	58
188	60
14	141
188	142
0	121
158	171
37	104
3	184
24	86
93	84
18	183
46	161
139	193
54	39
155	147
135	47
174	158
43	176
19	5
82	19
28	43
54	141
3	102
65	93
9	70
157	57
100	53
186	155
63	171
58	164
47	119
95	143
161	122
197	80
135	115
150	147
155	145
119	94
3	153
87	58
71	140
84	153
31	4
183	64
44	121
152	43
139	79
179	108
170	125
18	116
108	122
53	94
176	58
108	192
149	113
193	81
77	52
134	60
103	171
185	140
36	113
119	123
123	52
42	5
88	99
169	104
114	140
2	106
36	138
122	59
84	23
26	8
91	17
50	121
171	47
6	147
62	147
34	103
18	49
129	190
169	139
99	113
142	151
106	198
176	88
15	176
81	127
4	33
27	124
166	139
68	120
93	81
179	192
88	154
92	117
155	30
114	147
171	94
33	67
154	84
125	17
35	117
0	146
19	41
157	17
171	35
66	150
139	122
99	75
60	182
43	29
31	78
5	141
50	162
171	33
62	166
146	154
123	51
80	195
196	11
69	24
117	148
192	109
155	53
60	20
40	149
16	35
46	100
85	5
138	121
15	190
161	171
128	15
59	74
194	155
95	61
70	133
76	193
188	158
178	116
138	38
199	37
86	53
90	144
191	86
56	48
91	79
138	35
132	16
62	9
149	96
158	149
43	18
51	68
123	83
42	127
26	165
13	68
178	120
139	64
31	53
182	123
30	103
29	41
182	137
33	46
32	141
23	24
157	115
140	102
59	179
194	32
42	154
135	174
45	79
177	100
121	194
32	104
52	29
55	5
112	36
56	33
17	193
68	17
20	152
138	168
161	179
156	124
8	11
115	106
92	134
178	91
163	168
96	64
106	154
119	110
59	15
141	21
10	104
19	97
86	121
1	30
59	41
43	100
163	184
173	9
50	38
134	159
79	10
125	163
59	105
142	195
5	31
26	53
150	92
2	168
114	110
156	156
64	179
115	120
115	101
102	104
112	116
115	103
110	120
107	110
115	112
106	110
120	119
102	101
118	101
105	101
108	120
106	119
103	117
108	104
117	121
117	102
108	111
109	122
105	106
102	113
121	108
105	123
108	115
111	111
117	110
104	111
109	108
100	116
106	119
117	107
113	116
112	121
101	120
111	117
101	113
117	108
106	121
104	116
122	105
106	100
107	108
115	103
107	103
121	119
109	115
102	123
116	120
114	113
114	112
114	107
111	111
107	108
119	109
104	104
116	103
112	107
120	105
120	102
116	119
100	120
104	100
104	101
109	118
112	119
105	109
101	113
115	110
104	122
114	116
115	104
104	112
112	115
104	117
106	108
122	122
102	116
122	114
114	116
122	120
112	118
107	108
105	104
102	122
116	113
103	117
113	114
120	106
111	107
113	103
102	119
119	114
122	104
122	116
121	101
120	108
107	106
111	120
117	118
109	112
112	108
103	112
122	114
110	106
100	103
120	107
109	113
114	105
112	118
105	121
105	119
109	108
117	119
102	122
106	108
114	114
122	104
108	100
112	101
114	101
106	118
105	118
111	103
109	118
109	118
119	113
103	119
115	120
102	116
115	112
105	120
111	120
116	115
119	107
117	105
122	112
104	117
113	102
105	113
113	103
117	106
122	121
117	112
110	109
107	104
120	115
104	102
103	114
116	115
109	112
122	117
110	104
120	119
121	109
121	103
113	119
108	123
113	123
122	111
116	112
114	106
118	111
122	118
102	115
107	119
104	107
117	117
109	104
111	121
108	108
106	120
121	116
120	118
108	106
102	105
103	122
111	112
122	105
111	120
109	105
120	115
116	122
121	105
118	107
100	121
116	104
118	116
115	106
107	122
111	104
117	105
122	114
115	122
108	105
113	108
119	109
101	109
101	114
102	122
118	106
117	120
103	100
101	112
116	122
122	106
104	104
119	110
104	104
111	114
122	112
106	122
118	109
105	117
106	102
107	103
102	108
113	114
109	110
119	100
115	117
109	114
106	114
120	109
115	117
114	122
104	113
118	109
104	112
106	106
100	107
101	118
111	104
119	109
118	113
115	120
120	103
115	116
118	115
116	114
100	116
118	121
100	106
116	114
110	122
102	108
112	113
107	122
113	118
105	115
120	122
111	111
117	106
100	104
106	106
102	101
104	101
122	117
115	103
110	109
101	107
110	111
122	117
107	115
112	122
101	114
101	120
123	108
107	104
114	120
121	120
103	120
117	119
117	113
113	119
115	109
104	119
114	109
113	121
121	115
113	119
119	110
118	104
110	110
119	115
113	107
108	119
104	117
103	115
120	117
109	116
109	103
112	109
119	101
113	123
119	115
106	114
118	122
116	122
115	105
123	119
104	108
102	110
118	119
107	120
104	122
114	101
103	108
113	109
111	103
100	120
111	117
109	119
102	119
122	116
105	103
103	115
115	111
100	102
108	112
110	117
115	101
117	105
101	115
121	100
122	114
100	119
100	102
116	110
122	114
109	114
105	109
119	100
117	121
108	114
103	105
107	114
120	114
115	100
119	110
123	118
110	121
103	118
107	120
107	113
103	104
103	107
116	103
113	109
120	103
110	103
118	110
107	122
110	109
109	110
113	122
121	105
103	110
104	107
113	110
105	104
115	114
100	112
122	106
121	123
110	116
110	116
119	122
107	104
100	102
117	118
117	115
115	101
116	121
122	114
100	116
119	108
118	120
101	108
113	110
113	111
105	105
109	115
108	112
106	118
110	116
116	119
117	120
111	105
121	100
115	120
118	121
101	110
110	109
107	114
103	108
106	118
111	116
116	102
109	115
114	118
121	112
110	104
112	113
113	113
113	102
102	114
106	112
110	113
109	104
115	104
120	102
104	109
115	100
110	107
122	112
105	112
118	100
112	104
108	114
123	113
117	118
115	115
107	110
118	117
105	117
104	106
118	104
104	110
122	117
